"case","event","startTime","completeTime","LoanGoal","ApplicationType","RequestedAmount","Action","FirstWithdrawalAmount","NumberOfTerms","Accepted","OfferID","org:resource","MonthlyCost","EventOrigin","EventID","Selected","CreditScore","OfferedAmount"
"Application_490494821","W_Complete application","2016/09/12 10:03:58.356","2016/09/12 10:19:06.227","Other, see explanation","New credit","5000.0","Deleted",,,,,"User_61",,"Workflow","Workitem_2116055452",,,
"Application_490494821","A_Concept","2016/09/12 10:03:58.358","2016/09/12 10:03:58.358","Other, see explanation","New credit","5000.0","statechange",,,,,"User_61",,"Application","ApplState_750925392",,,
"Application_490494821","A_Accepted","2016/09/12 10:10:29.857","2016/09/12 10:10:29.857","Other, see explanation","New credit","5000.0","statechange",,,,,"User_61",,"Application","ApplState_1875515810",,,
"Application_490494821","O_Create Offer","2016/09/12 10:11:29.238","2016/09/12 10:11:29.238","Other, see explanation","New credit","5000.0","Created","0.0","81","true",,"User_61","75.0","Offer","Offer_1720235132","false","0","5000.0"
"Application_490494821","O_Created","2016/09/12 10:11:29.797","2016/09/12 10:11:29.797","Other, see explanation","New credit","5000.0","statechange","0.0","81","true","Offer_1720235132","User_61","75.0","Offer","OfferState_368425518","false","0","5000.0"
"Application_490494821","A_Cancelled","2016/09/12 10:19:06.166","2016/09/12 10:19:06.166","Other, see explanation","New credit","5000.0","statechange","0.0","81","true","Offer_1720235132","User_61","75.0","Application","ApplState_107869492","false","0","5000.0"
"Application_490494821","O_Cancelled","2016/09/12 10:19:06.215","2016/09/12 10:19:06.215","Other, see explanation","New credit","5000.0","statechange","0.0","81","true","Offer_1720235132","User_61","75.0","Offer","OfferState_1222232958","false","0","5000.0"
"Application_523628252","A_Create Application","2016/09/13 16:55:27.398","2016/09/13 16:55:27.398","Home improvement","New credit","42500.0","Created",,,,,"User_7",,"Application","Application_523628252",,,
"Application_523628252","A_Create Application","2016/09/13 16:55:27.398","2016/09/13 16:55:27.398","Home improvement","New credit","42500.0","Created",,,,,"User_7",,"Application","Application_523628252",,,
"Application_523628252","W_Complete application","2016/09/13 16:55:27.410","2016/09/13 17:23:04.431","Home improvement","New credit","42500.0","Deleted",,,,,"User_7",,"Workflow","Workitem_2051572590",,,
"Application_523628252","A_Concept","2016/09/13 16:55:27.413","2016/09/13 16:55:27.413","Home improvement","New credit","42500.0","statechange",,,,,"User_7",,"Application","ApplState_1280121744",,,
"Application_523628252","A_Accepted","2016/09/13 17:03:48.233","2016/09/13 17:03:48.233","Home improvement","New credit","42500.0","statechange",,,,,"User_7",,"Application","ApplState_1313556896",,,
"Application_523628252","O_Create Offer","2016/09/13 17:16:24.175","2016/09/13 17:16:24.175","Home improvement","New credit","42500.0","Created","0.0","126","true",,"User_7","486.0","Offer","Offer_792430443","false","0","48600.0"
"Application_523628252","O_Created","2016/09/13 17:16:24.848","2016/09/13 17:16:24.848","Home improvement","New credit","42500.0","statechange","0.0","126","true","Offer_792430443","User_7","486.0","Offer","OfferState_1158421745","false","0","48600.0"
"Application_523628252","A_Cancelled","2016/09/13 17:23:04.405","2016/09/13 17:23:04.405","Home improvement","New credit","42500.0","statechange","0.0","126","true","Offer_792430443","User_7","486.0","Application","ApplState_230446530","false","0","48600.0"
"Application_523628252","O_Cancelled","2016/09/13 17:23:04.424","2016/09/13 17:23:04.424","Home improvement","New credit","42500.0","statechange","0.0","126","true","Offer_792430443","User_7","486.0","Offer","OfferState_807261738","false","0","48600.0"
"Application_753387097","A_Create Application","2016/09/16 16:03:26.491","2016/09/16 16:03:26.491","Caravan / Camper","New credit","20000.0","Created",,,,,"User_38",,"Application","Application_753387097",,,
"Application_753387097","A_Create Application","2016/09/16 16:03:26.491","2016/09/16 16:03:26.491","Caravan / Camper","New credit","20000.0","Created",,,,,"User_38",,"Application","Application_753387097",,,
"Application_753387097","W_Complete application","2016/09/16 16:03:26.502","2016/09/16 16:29:44.554","Caravan / Camper","New credit","20000.0","Deleted",,,,,"User_38",,"Workflow","Workitem_1050882889",,,
"Application_753387097","A_Concept","2016/09/16 16:03:26.504","2016/09/16 16:03:26.504","Caravan / Camper","New credit","20000.0","statechange",,,,,"User_38",,"Application","ApplState_392362173",,,
"Application_753387097","A_Accepted","2016/09/16 16:10:44.615","2016/09/16 16:10:44.615","Caravan / Camper","New credit","20000.0","statechange",,,,,"User_38",,"Application","ApplState_762249172",,,
"Application_753387097","O_Create Offer","2016/09/16 16:13:38.891","2016/09/16 16:13:38.891","Caravan / Camper","New credit","20000.0","Created","25000.0","60","true",,"User_38","461.78","Offer","Offer_141548903","false","0","25000.0"
"Application_753387097","O_Created","2016/09/16 16:13:39.438","2016/09/16 16:13:39.438","Caravan / Camper","New credit","20000.0","statechange","25000.0","60","true","Offer_141548903","User_38","461.78","Offer","OfferState_1215025807","false","0","25000.0"
"Application_753387097","A_Cancelled","2016/09/16 16:29:44.529","2016/09/16 16:29:44.529","Caravan / Camper","New credit","20000.0","statechange","25000.0","60","true","Offer_141548903","User_38","461.78","Application","ApplState_1714460938","false","0","25000.0"
"Application_753387097","O_Cancelled","2016/09/16 16:29:44.547","2016/09/16 16:29:44.547","Caravan / Camper","New credit","20000.0","statechange","25000.0","60","true","Offer_141548903","User_38","461.78","Offer","OfferState_2109731740","false","0","25000.0"
"Application_2010386944","A_Create Application","2016/09/16 17:35:36.019","2016/09/16 17:35:36.019","Unknown","New credit","0.0","Created",,,,,"User_56",,"Application","Application_2010386944",,,
"Application_2010386944","A_Create Application","2016/09/16 17:35:36.019","2016/09/16 17:35:36.019","Unknown","New credit","0.0","Created",,,,,"User_56",,"Application","Application_2010386944",,,
"Application_2010386944","W_Complete application","2016/09/16 17:35:36.033","2016/09/16 17:41:28.842","Unknown","New credit","0.0","Deleted",,,,,"User_56",,"Workflow","Workitem_269465756",,,
"Application_2010386944","A_Concept","2016/09/16 17:35:36.035","2016/09/16 17:35:36.035","Unknown","New credit","0.0","statechange",,,,,"User_56",,"Application","ApplState_834616793",,,
"Application_2010386944","A_Accepted","2016/09/16 17:36:38.082","2016/09/16 17:36:38.082","Unknown","New credit","0.0","statechange",,,,,"User_56",,"Application","ApplState_436854233",,,
"Application_2010386944","O_Create Offer","2016/09/16 17:38:12.750","2016/09/16 17:38:12.750","Unknown","New credit","0.0","Created","0.0","37","false",,"User_56","150.0","Offer","Offer_1906928573","false","0","5000.0"
"Application_2010386944","O_Created","2016/09/16 17:38:13.281","2016/09/16 17:38:13.281","Unknown","New credit","0.0","statechange","0.0","37","false","Offer_1906928573","User_56","150.0","Offer","OfferState_843016327","false","0","5000.0"
"Application_2010386944","O_Created","2016/09/16 17:38:13.281","2016/09/16 17:38:13.281","Unknown","New credit","0.0","statechange","0.0","37","false","Offer_1906928573","User_56","150.0","Offer","OfferState_843016327","false","0","5000.0"
"Application_2010386944","W_Call after offers","2016/09/16 17:41:28.849","2016/09/16 17:46:32.406","Unknown","New credit","0.0","Deleted","0.0","37","false","Offer_1906928573","User_56","150.0","Workflow","Workitem_1109110213","false","0","5000.0"
"Application_2010386944","A_Complete","2016/09/16 17:41:28.852","2016/09/16 17:41:28.852","Unknown","New credit","0.0","statechange","0.0","37","false","Offer_1906928573","User_56","150.0","Application","ApplState_134753754","false","0","5000.0"
"Application_2010386944","A_Cancelled","2016/09/16 17:46:32.375","2016/09/16 17:46:32.375","Unknown","New credit","0.0","statechange","0.0","37","false","Offer_1906928573","User_56","150.0","Application","ApplState_315533433","false","0","5000.0"
"Application_2010386944","O_Cancelled","2016/09/16 17:46:32.398","2016/09/16 17:46:32.398","Unknown","New credit","0.0","statechange","0.0","37","false","Offer_1906928573","User_56","150.0","Offer","OfferState_858397535","false","0","5000.0"
"Application_1644341840","A_Create Application","2016/09/17 12:47:03.679","2016/09/17 12:47:03.679","Unknown","New credit","10000.0","Created",,,,,"User_70",,"Application","Application_1644341840",,,
"Application_1644341840","A_Create Application","2016/09/17 12:47:03.679","2016/09/17 12:47:03.679","Unknown","New credit","10000.0","Created",,,,,"User_70",,"Application","Application_1644341840",,,
"Application_1644341840","W_Complete application","2016/09/17 12:47:03.694","2016/09/17 12:59:27.136","Unknown","New credit","10000.0","Deleted",,,,,"User_70",,"Workflow","Workitem_704571906",,,
"Application_1644341840","A_Concept","2016/09/17 12:47:03.697","2016/09/17 12:47:03.697","Unknown","New credit","10000.0","statechange",,,,,"User_70",,"Application","ApplState_672876399",,,
"Application_1644341840","A_Accepted","2016/09/17 12:53:54.065","2016/09/17 12:53:54.065","Unknown","New credit","10000.0","statechange",,,,,"User_70",,"Application","ApplState_1675451885",,,
"Application_1644341840","O_Create Offer","2016/09/17 12:59:15.149","2016/09/17 12:59:15.149","Unknown","New credit","10000.0","Created","0.0","80","true",,"User_70","150.0","Offer","Offer_275083192","false","0","10000.0"
"Application_1644341840","O_Created","2016/09/17 12:59:15.762","2016/09/17 12:59:15.762","Unknown","New credit","10000.0","statechange","0.0","80","true","Offer_275083192","User_70","150.0","Offer","OfferState_2116500021","false","0","10000.0"
"Application_1644341840","O_Created","2016/09/17 12:59:15.762","2016/09/17 12:59:15.762","Unknown","New credit","10000.0","statechange","0.0","80","true","Offer_275083192","User_70","150.0","Offer","OfferState_2116500021","false","0","10000.0"
"Application_1644341840","W_Call after offers","2016/09/17 12:59:27.145","2016/09/17 13:03:28.324","Unknown","New credit","10000.0","Deleted","0.0","80","true","Offer_275083192","User_70","150.0","Workflow","Workitem_1808602009","false","0","10000.0"
"Application_1644341840","A_Complete","2016/09/17 12:59:27.148","2016/09/17 12:59:27.148","Unknown","New credit","10000.0","statechange","0.0","80","true","Offer_275083192","User_70","150.0","Application","ApplState_1545747556","false","0","10000.0"
"Application_1644341840","A_Cancelled","2016/09/17 13:03:28.296","2016/09/17 13:03:28.296","Unknown","New credit","10000.0","statechange","0.0","80","true","Offer_275083192","User_70","150.0","Application","ApplState_100261186","false","0","10000.0"
"Application_1644341840","O_Cancelled","2016/09/17 13:03:28.315","2016/09/17 13:03:28.315","Unknown","New credit","10000.0","statechange","0.0","80","true","Offer_275083192","User_70","150.0","Offer","OfferState_1427149723","false","0","10000.0"
"Application_720418044","A_Create Application","2016/09/22 10:32:17.045","2016/09/22 10:32:17.045","Unknown","New credit","0.0","Created",,,,,"User_18",,"Application","Application_720418044",,,
"Application_720418044","A_Create Application","2016/09/22 10:32:17.045","2016/09/22 10:32:17.045","Unknown","New credit","0.0","Created",,,,,"User_18",,"Application","Application_720418044",,,
"Application_720418044","W_Complete application","2016/09/22 10:32:17.055","2016/09/22 10:41:47.842","Unknown","New credit","0.0","Deleted",,,,,"User_18",,"Workflow","Workitem_1687121258",,,
"Application_720418044","A_Concept","2016/09/22 10:32:17.058","2016/09/22 10:32:17.058","Unknown","New credit","0.0","statechange",,,,,"User_18",,"Application","ApplState_752863396",,,
"Application_720418044","A_Accepted","2016/09/22 10:33:38.553","2016/09/22 10:33:38.553","Unknown","New credit","0.0","statechange",,,,,"User_18",,"Application","ApplState_425373434",,,
"Application_720418044","O_Create Offer","2016/09/22 10:35:22.967","2016/09/22 10:35:22.967","Unknown","New credit","0.0","Created","0.0","69","true",,"User_18","500.0","Offer","Offer_1082993630","false","0","30000.0"
"Application_720418044","O_Created","2016/09/22 10:35:23.669","2016/09/22 10:35:23.669","Unknown","New credit","0.0","statechange","0.0","69","true","Offer_1082993630","User_18","500.0","Offer","OfferState_56427201","false","0","30000.0"
"Application_720418044","A_Cancelled","2016/09/22 10:41:47.816","2016/09/22 10:41:47.816","Unknown","New credit","0.0","statechange","0.0","69","true","Offer_1082993630","User_18","500.0","Application","ApplState_1091221489","false","0","30000.0"
"Application_720418044","O_Cancelled","2016/09/22 10:41:47.834","2016/09/22 10:41:47.834","Unknown","New credit","0.0","statechange","0.0","69","true","Offer_1082993630","User_18","500.0","Offer","OfferState_1678456134","false","0","30000.0"
"Application_1287496139","A_Create Application","2016/09/22 20:39:18.088","2016/09/22 20:39:18.088","Not speficied","New credit","30000.0","Created",,,,,"User_1",,"Application","Application_1287496139",,,
"Application_1287496139","A_Create Application","2016/09/22 20:39:18.088","2016/09/22 20:39:18.088","Not speficied","New credit","30000.0","Created",,,,,"User_1",,"Application","Application_1287496139",,,
"Application_1287496139","A_Concept","2016/09/22 20:40:56.287","2016/09/22 20:40:56.287","Not speficied","New credit","30000.0","statechange",,,,,"User_1",,"Application","ApplState_1788447354",,,
"Application_1287496139","W_Complete application","2016/09/23 17:31:34.511","2016/09/24 10:17:11.248","Not speficied","New credit","30000.0","Deleted",,,,,"User_56",,"Workflow","Workitem_1477294672",,,
"Application_1287496139","A_Accepted","2016/09/24 10:13:40.789","2016/09/24 10:13:40.789","Not speficied","New credit","30000.0","statechange",,,,,"User_56",,"Application","ApplState_401507448",,,
"Application_1287496139","O_Create Offer","2016/09/24 10:15:34.153","2016/09/24 10:15:34.153","Not speficied","New credit","30000.0","Created","0.0","126","true",,"User_56","300.0","Offer","Offer_232686285","false","0","30000.0"
"Application_1287496139","O_Created","2016/09/24 10:15:34.783","2016/09/24 10:15:34.783","Not speficied","New credit","30000.0","statechange","0.0","126","true","Offer_232686285","User_56","300.0","Offer","OfferState_1852775890","false","0","30000.0"
